,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
108,320,0.007939194113345389,7,0.007608357226111685,6,0.007086109193016467,381,0.006329435791720998
109,6,0.007923591473438202,437,0.007514324390604772,325,0.007051131265256071,237,0.006234273160984622
110,13,0.007878470899416633,13,0.0075116749313020904,116,0.006869132155434984,5,0.006223254210831816
111,71,0.00786140842195722,154,0.007492885142477414,437,0.006804058050774707,327,0.006130645151267108
112,62,0.007858265188732439,9,0.007441974141298915,381,0.006787659172614466,431,0.006128710596761978
113,65,0.007818741028189472,71,0.007367713973875121,616,0.006751502235808242,73,0.006049070532818644
114,7,0.007811935050224586,62,0.007330415446043266,60,0.006707400642080995,194,0.00596986378815976
115,240,0.007624475980136501,325,0.007279495009064527,5,0.00665395622160748,437,0.0059685638222386535
116,116,0.007532941797200853,116,0.007274149221589942,431,0.006632675572632136,608,0.005952607910123159
117,325,0.007504519652218081,237,0.007176530707624473,9,0.0065713753076298165,152,0.005940288963839135
118,414,0.007480620894468504,431,0.007083892807432395,71,0.006524660979567382,578,0.005922708066059969
119,431,0.007472973140502319,65,0.007071516102267079,62,0.006456743133570735,565,0.005868263142883017
120,237,0.007420743188403444,381,0.007002667310914417,414,0.006437547909217535,414,0.005862738154198162
121,316,0.007403191636680092,414,0.006954199747859827,152,0.006400300917825899,261,0.005815303862224098
122,268,0.007392783991380541,5,0.006914176811086754,237,0.006386313278336119,60,0.005807503888854898
123,5,0.007306671478892473,316,0.0068729461331705965,565,0.006297262898794103,59,0.005805646757197504
124,295,0.007224229686602013,295,0.006716730268438974,578,0.006286148589928967,9,0.005747317315453305
125,381,0.00714354343602235,240,0.00667886994848902,65,0.00620004858675024,332,0.005699000851848789
126,76,0.006979057972547259,152,0.006635888603134608,240,0.006123978659322658,173,0.005661007009795635
127,154,0.006971190267865028,261,0.006564193671208855,411,0.005980186349846971,240,0.005649740399085597
128,261,0.006808266983495353,268,0.0064977989301974485,261,0.00596032167464698,397,0.005573381299706424
129,401,0.006713490960218034,76,0.006385724134758858,575,0.0059592375356293525,185,0.005494793587648527
130,8,0.006681929298195538,565,0.00637949834721432,185,0.005938952190573129,616,0.00549299834198221
131,152,0.0066636270327299855,578,0.006329560902794517,295,0.005925468156326209,295,0.005456923549647487
132,565,0.006576749015979881,411,0.006250582311293396,316,0.005889607447339609,575,0.005417707094650663
133,411,0.006559584204812117,8,0.0062290120505566465,76,0.0058189465656880174,71,0.005414673729042249
134,185,0.006536288339956987,401,0.006215727227499819,8,0.005815036407830168,411,0.005404258327966426
135,535,0.006510804697838941,185,0.0061160490417180085,327,0.00579216214472775,452,0.005398594070454814
136,181,0.006445728592701594,575,0.006073629437350524,228,0.005777783502333192,35,0.005343174114063029
137,530,0.006433667418430438,67,0.006051553629185191,12,0.005711163081360129,8,0.005248259107214542
138,312,0.006390931743368619,312,0.005992319641463838,452,0.005705475574230031,62,0.00516492026742635
139,532,0.0063471268407957,12,0.005960394921713509,173,0.00563588105599031,336,0.0051192502321293016
140,277,0.006306183774493034,10,0.005877231430960708,468,0.005588266290265398,76,0.0050852182722773065
141,97,0.006304906838083851,532,0.00587192312262334,10,0.0055882662790661996,12,0.005085017113413036
142,67,0.006283973193107695,535,0.005842938109181245,397,0.005583745943419331,65,0.005077279035811724
143,306,0.0062232651007910885,97,0.00581756681347521,35,0.005494760697622938,423,0.004995162790393766
144,578,0.006148778153283992,452,0.0058015950822497275,332,0.005471625701204436,468,0.004977442635575321
145,12,0.006127620797564368,327,0.005780249547686379,67,0.005465659838766257,316,0.0049603105622191696
146,173,0.006116458156023563,468,0.0057751939891853565,401,0.005449728939937554,97,0.004846205211398364
147,174,0.006060800578372381,277,0.005763375213903899,312,0.005443763045248762,268,0.004772357095274995
148,204,0.006053854283346115,173,0.00575682554110438,336,0.005356436651196684,432,0.004732455783278468
149,468,0.006044780869697636,181,0.0057397958893319785,277,0.0052896577134102655,258,0.004728555805591557
150,452,0.005970028534174998,397,0.005689474693367729,532,0.005284176157222463,153,0.004657381161671885
